date,location,BC_sat,CO_sat,NO2_sat,SO2_sat
2018-05-25,Indore,,,6095980000000000.0,-0.242895231
2018-05-25,Jabalpur,,,,
2018-05-25,Jaipur,,,,
2018-05-25,Jalandhar,,,,
2018-05-25,Jodhpur,,,3494120000000000.0,-0.050747279
2018-05-25,Kanpur,,,,
2018-05-25,Kochi,,,,
2018-05-25,Kohima,,,,
2018-05-25,Kolkata,,,,
2018-05-25,Kota,,,5833070000000000.0,0.330000013
2018-05-25,Kozhikode,,136.205927,,
2018-05-25,Lucknow,,,,
2018-05-25,Ludhiana,,,,
2018-05-25,Mangaluru,,133.644789,3990350000000000.0,
2018-05-25,Meerut,,,,
2018-05-25,Miami,,,,
2018-05-25,Moradabad,,,,
2018-05-25,Mumbai,,149.244443,5736620000000000.0,-0.835137129
2018-05-25,Mysuru,,,,
2018-05-25,Nashik,,147.731043,5654930000000000.0,-0.087418064
2018-05-25,NewDelhi,,,,
2018-05-25,Patna,,,9676470000000000.0,0.139786676
2018-05-25,Pondicherry,,106.287189,,
2018-05-25,Prayagraj,,,7752800000000000.0,
2018-05-25,Pune,,149.593689,4865590000000000.0,-0.084641554
2018-05-25,Shillong,,,,
2018-05-25,Solapur,,,5386080000000000.0,0.055940662
2018-05-25,Srinagar,,,,
2018-05-25,Thiruvananthapuram,,131.316483,,
2018-05-25,Varanasi,,,6614360000000000.0,-0.224999994
2018-05-25,Vijaywada,,123.516656,,
2018-05-25,Visakhapatnam,,136.18482,3533350000000000.0,
2018-05-26,Agartala,,132.713467,,
2018-05-26,Agra,,,6260550000000000.0,0.07
2018-05-26,Aizwal,,,,
2018-05-26,Amritsar,,,1.08e+16,-0.15749976
2018-05-26,Asansol,,,1.03e+16,
2018-05-26,Aurangabad,,,,0.138271987
2018-05-26,Bareilly,,,6488240000000000.0,-0.269036382
2018-05-26,Belgaum,,,3925980000000000.0,0.061330069
2018-05-26,Bengaluru,,,,
2018-05-26,Bhopal,,,5283770000000000.0,-0.052275918
2018-05-26,Chandigarh,,,9644970000000000.0,0.340000004
2018-05-26,Chennai,,,2218780000000000.0,
2018-05-26,Coimbatore,,,,
2018-05-26,Dehradun,,,8704510000000000.0,-0.23052147
2018-05-26,DurgBhilai,,,8077690000000000.0,1.0
2018-05-26,Faridabad,,,9409460000000000.0,0.303797513
2018-05-26,Gandhinagar,,,5715050000000000.0,0.395120293
2018-05-26,Gangtok,,,2953520000000000.0,
2018-05-26,Ghaziabad,,,1.03e+16,0.649999976
2018-05-26,Gorakhpur,,,6931950000000000.0,0.277024299
2018-05-26,Gwalior,,,6204800000000000.0,
2018-05-26,Hyderabad,,,5270160000000000.0,0.050000001
2018-05-26,Imphal,,,,
2018-05-26,Indore,,,5692350000000000.0,-0.063491397
2018-05-26,Jabalpur,,,6422140000000000.0,0.395033211
2018-05-26,Jaipur,,,5393270000000000.0,-0.05383341
2018-05-26,Jalandhar,,,9525470000000000.0,0.366284758
2018-05-26,Jodhpur,,,4559190000000000.0,0.088397056
2018-05-26,Kanpur,,,6063300000000000.0,-0.000923246
2018-05-26,Kochi,,122.119673,2601440000000000.0,-0.119999997
2018-05-26,Kohima,,,,
2018-05-26,Kolkata,,131.316483,7501470000000000.0,-0.270000011
2018-05-26,Kota,,,5445520000000000.0,0.067314424
2018-05-26,Kozhikode,,127.358362,,
2018-05-26,Lucknow,,,7002850000000000.0,-0.159999996
2018-05-26,Ludhiana,,,9798590000000000.0,0.060308918
2018-05-26,Mangaluru,,136.322342,,
2018-05-26,Meerut,,,8324410000000000.0,
2018-05-26,Miami,,,,
2018-05-26,Moradabad,,,6532530000000000.0,-0.472588152
2018-05-26,Mumbai,,138.650648,5000840000000000.0,-0.255026668
2018-05-26,Mysuru,,,,
2018-05-26,Nashik,,,5358560000000000.0,0.044039797
2018-05-26,NewDelhi,,,7913360000000000.0,0.649999976
2018-05-26,Patna,,,7750930000000000.0,0.143034339
2018-05-26,Pondicherry,,,,
2018-05-26,Prayagraj,,,7302310000000000.0,0.274405807
2018-05-26,Pune,,,5517580000000000.0,0.163487002
2018-05-26,Shillong,,130.035914,,
2018-05-26,Solapur,,,6551750000000000.0,0.018351132
2018-05-26,Srinagar,,,3400280000000000.0,-0.07
2018-05-26,Thiruvananthapuram,,121.886842,,
2018-05-26,Varanasi,,,7424390000000000.0,0.730000019
2018-05-26,Vijaywada,,,4689230000000000.0,
2018-05-26,Visakhapatnam,,,4156970000000000.0,0.038108889
2018-05-27,Agartala,,,5048400000000000.0,
2018-05-27,Agra,,,5011750000000000.0,-0.26422742
2018-05-27,Aizwal,,,4125530000000000.0,
2018-05-27,Amritsar,,,1.04e+16,0.176318347
2018-05-27,Asansol,,,7295840000000000.0,-0.340000004
2018-05-27,Aurangabad,,,6109910000000000.0,0.064095728
2018-05-27,Bareilly,,,,
2018-05-27,Belgaum,,,4839900000000000.0,0.239697218
2018-05-27,Bengaluru,,,2781390000000000.0,
2018-05-27,Bhopal,,,4609330000000000.0,0.088850431
2018-05-27,Chandigarh,,,7437920000000000.0,0.100000001
2018-05-27,Chennai,,106.112566,3891630000000000.0,0.329899251
2018-05-27,Coimbatore,,,4261480000000000.0,0.041647583
2018-05-27,Dehradun,,,7518960000000000.0,
2018-05-27,DurgBhilai,,,,
2018-05-27,Faridabad,,,8216040000000000.0,-0.330050975
2018-05-27,Gandhinagar,,,5514450000000000.0,-0.514751613
2018-05-27,Gangtok,,,,
2018-05-27,Ghaziabad,,,1.51e+16,0.452961117
2018-05-27,Gorakhpur,,,,
2018-05-27,Gwalior,,,5751690000000000.0,0.187989786
2018-05-27,Hyderabad,,,6664900000000000.0,-0.159999996
2018-05-27,Imphal,,,4840870000000000.0,
2018-05-27,Indore,,,6208110000000000.0,-0.019872628
2018-05-27,Jabalpur,,,,
2018-05-27,Jaipur,,,5040160000000000.0,-0.001591408
2018-05-27,Jalandhar,,,1.2e+16,0.328685462
2018-05-27,Jodhpur,,,4181910000000000.0,0.033577375
2018-05-27,Kanpur,,,,
2018-05-27,Kochi,,128.289685,,
2018-05-27,Kohima,,,4666410000000000.0,
2018-05-27,Kolkata,,118.219759,6725990000000000.0,0.189999998
2018-05-27,Kota,,,4862410000000000.0,-0.027492497
2018-05-27,Kozhikode,,,,
2018-05-27,Lucknow,,,,
2018-05-27,Ludhiana,,,1.37e+16,0.227823481
2018-05-27,Mangaluru,,,,
2018-05-27,Meerut,,,8472060000000000.0,0.255804211
2018-05-27,Miami,,,,
2018-05-27,Moradabad,,,,
2018-05-27,Mumbai,,,5927440000000000.0,0.3953619
2018-05-27,Mysuru,,,2244890000000000.0,
2018-05-27,Nashik,,,4956570000000000.0,0.119070075
2018-05-27,NewDelhi,,,9492430000000000.0,0.219999999
2018-05-27,Patna,,,7306400000000000.0,-0.090301767
2018-05-27,Pondicherry,,107.800588,3447970000000000.0,-0.119999997
2018-05-27,Prayagraj,,,,
2018-05-27,Pune,,,6016770000000000.0,0.214224875
2018-05-27,Shillong,,,4304400000000000.0,
2018-05-27,Solapur,,,5683160000000000.0,0.147380084
2018-05-27,Srinagar,,,4038260000000000.0,-0.031688951
2018-05-27,Thiruvananthapuram,,108.382665,2744590000000000.0,0.100000001
2018-05-27,Varanasi,,,,
2018-05-27,Vijaywada,,124.797225,7095470000000000.0,0.469999999
2018-05-27,Visakhapatnam,,145.203911,,
2018-05-28,Agartala,,134.925358,3986820000000000.0,-0.100000001
2018-05-28,Agra,,,6771200000000000.0,0.464916646
2018-05-28,Aizwal,,,3723580000000000.0,-0.072867133
2018-05-28,Amritsar,,,9983790000000000.0,-0.06352061
2018-05-28,Asansol,,,7824690000000000.0,0.079999998
2018-05-28,Aurangabad,,,4925050000000000.0,-0.062938444
2018-05-28,Bareilly,,,7038360000000000.0,-0.165985182
2018-05-28,Belgaum,,,,
2018-05-28,Bengaluru,,,4742080000000000.0,-0.075042814
2018-05-28,Bhopal,,,5426910000000000.0,0.227128118
2018-05-28,Chandigarh,,,1.17e+16,
2018-05-28,Chennai,,120.722689,3336070000000000.0,
2018-05-28,Coimbatore,,,5093770000000000.0,0.200000003
2018-05-28,Dehradun,,,1.15e+16,0.002942883
2018-05-28,DurgBhilai,,,6332720000000000.0,0.079999998
2018-05-28,Faridabad,,,1.47e+16,
2018-05-28,Gandhinagar,,,,
2018-05-28,Gangtok,,,,
2018-05-28,Ghaziabad,,,1.22e+16,-0.080251351
2018-05-28,Gorakhpur,,,7433490000000000.0,-0.019985354
2018-05-28,Gwalior,,,5888160000000000.0,0.084436879
2018-05-28,Hyderabad,,,7307540000000000.0,0.389999986
2018-05-28,Imphal,,,,
2018-05-28,Indore,,,6069230000000000.0,0.214713857
2018-05-28,Jabalpur,,,5986670000000000.0,-0.115181655
2018-05-28,Jaipur,,,5926390000000000.0,0.150299624
2018-05-28,Jalandhar,,,8959430000000000.0,0.112225302
2018-05-28,Jodhpur,,,,
2018-05-28,Kanpur,,,9043130000000000.0,0.214478225
2018-05-28,Kochi,,122.352503,,
2018-05-28,Kohima,,,,
2018-05-28,Kolkata,,139.465556,5389500000000000.0,
2018-05-28,Kota,,,5177730000000000.0,0.073623888
2018-05-28,Kozhikode,,124.215148,,
2018-05-28,Lucknow,,,6745060000000000.0,
2018-05-28,Ludhiana,,,1.01e+16,0.05355693
2018-05-28,Mangaluru,,128.4061,,
2018-05-28,Meerut,,,7428580000000000.0,0.110020734
2018-05-28,Miami,,,,
2018-05-28,Moradabad,,,7572840000000000.0,-0.077819243
2018-05-28,Mumbai,,121.421181,,
2018-05-28,Mysuru,,,3317860000000000.0,0.150000006
2018-05-28,Nashik,,,,
2018-05-28,NewDelhi,,,1.18e+16,
2018-05-28,Patna,,,7584060000000000.0,0.401019782
2018-05-28,Pondicherry,,119.791366,,-0.029999999
2018-05-28,Prayagraj,,,7469490000000000.0,
2018-05-28,Pune,,,,
2018-05-28,Shillong,,,3541500000000000.0,-0.07
2018-05-28,Solapur,,,5745290000000000.0,0.126698911
2018-05-28,Srinagar,,,,0.052542739
2018-05-28,Thiruvananthapuram,,113.388523,,
2018-05-28,Varanasi,,,8020010000000000.0,0.340000004
2018-05-28,Vijaywada,,,5762870000000000.0,-0.090000004
2018-05-28,Visakhapatnam,,,3960430000000000.0,-0.094684929
2018-05-29,Agartala,,,4786730000000000.0,0.059999999
2018-05-29,Agra,,,5247690000000000.0,-0.022
2018-05-29,Aizwal,,,7044940000000000.0,-0.045093361
2018-05-29,Amritsar,,,9583520000000000.0,0.030979017
2018-05-29,Asansol,,,,
2018-05-29,Aurangabad,,,5204590000000000.0,0.135248646
2018-05-29,Bareilly,,,7971190000000000.0,0.019961963
2018-05-29,Belgaum,,,,-0.028564561
2018-05-29,Bengaluru,,,2853260000000000.0,-0.150020152
2018-05-29,Bhopal,,,5587510000000000.0,0.056988865
2018-05-29,Chandigarh,,,8970590000000000.0,0.569999993
2018-05-29,Chennai,,112.573616,3843610000000000.0,0.04498237
2018-05-29,Coimbatore,,,4474970000000000.0,0.200080305
2018-05-29,Dehradun,,,7738620000000000.0,0.097208783
2018-05-29,DurgBhilai,,,8260040000000000.0,0.730000019
2018-05-29,Faridabad,,,9322620000000000.0,0.118496962
2018-05-29,Gandhinagar,,,4875560000000000.0,0.643275023
2018-05-29,Gangtok,,,,
2018-05-29,Ghaziabad,,,1.32e+16,-0.102634653
2018-05-29,Gorakhpur,,,,
2018-05-29,Gwalior,,,4569230000000000.0,-0.052550539
2018-05-29,Hyderabad,,,6082270000000000.0,-0.170000002
2018-05-29,Imphal,,,6992670000000000.0,-0.180000007
2018-05-29,Indore,,,5489200000000000.0,0.112750947
2018-05-29,Jabalpur,,,7154540000000000.0,0.23619692
2018-05-29,Jaipur,,,5825530000000000.0,0.044309378
2018-05-29,Jalandhar,,,1.07e+16,-0.140033096
2018-05-29,Jodhpur,,,4517970000000000.0,0.078089155
2018-05-29,Kanpur,,,5903340000000000.0,-0.165864751
2018-05-29,Kochi,,,2439360000000000.0,
2018-05-29,Kohima,,,,
2018-05-29,Kolkata,,,,
2018-05-29,Kota,,,5449620000000000.0,-0.135402799
2018-05-29,Kozhikode,,,2865700000000000.0,
2018-05-29,Lucknow,,,6863170000000000.0,-0.01
2018-05-29,Ludhiana,,,1.1e+16,0.201981828
2018-05-29,Mangaluru,,,,
2018-05-29,Meerut,,,1.01e+16,-0.033697091
2018-05-29,Miami,,,,
2018-05-29,Moradabad,,,7531750000000000.0,0.076490104
2018-05-29,Mumbai,,,4189620000000000.0,
2018-05-29,Mysuru,,,,
2018-05-29,Nashik,,,4588930000000000.0,0.048364375
2018-05-29,NewDelhi,,,1.25e+16,-0.419999987
2018-05-29,Patna,,,,
2018-05-29,Pondicherry,,111.176632,3150530000000000.0,0.176666662
2018-05-29,Prayagraj,,,6210420000000000.0,-0.119949132
2018-05-29,Pune,,,3730160000000000.0,
2018-05-29,Shillong,,,6660400000000000.0,
2018-05-29,Solapur,,,4678800000000000.0,0.05642926
2018-05-29,Srinagar,,,3691830000000000.0,-0.049871258
2018-05-29,Thiruvananthapuram,,,2528640000000000.0,-0.215042695
2018-05-29,Varanasi,,,,
2018-05-29,Vijaywada,,,5600770000000000.0,-0.07
2018-05-29,Visakhapatnam,,125.841992,4603960000000000.0,0.099483728
2018-05-30,Agartala,,,4593080000000000.0,
2018-05-30,Agra,,,9233640000000000.0,-0.378675401
2018-05-30,Aizwal,,,3351040000000000.0,0.027443491
2018-05-30,Amritsar,,,,
2018-05-30,Asansol,,,9119360000000000.0,
2018-05-30,Aurangabad,,,,
2018-05-30,Bareilly,,,8152620000000000.0,0.002654848
2018-05-30,Belgaum,,,,
2018-05-30,Bengaluru,,,,
2018-05-30,Bhopal,,,,
2018-05-30,Chandigarh,,,8309370000000000.0,0.409999996
2018-05-30,Chennai,,120.257027,5523820000000000.0,0.600000024
2018-05-30,Coimbatore,,,,
2018-05-30,Dehradun,,,7408470000000000.0,0.004202655
2018-05-30,DurgBhilai,,,,
2018-05-30,Faridabad,,,8874630000000000.0,-0.370000005
2018-05-30,Gandhinagar,,,,
2018-05-30,Gangtok,,,,
2018-05-30,Ghaziabad,,,1.01e+16,0.314706773
2018-05-30,Gorakhpur,,,6464430000000000.0,0.310539633
2018-05-30,Gwalior,,,5144620000000000.0,0.067805916
2018-05-30,Hyderabad,,,,
2018-05-30,Imphal,,,2204270000000000.0,
2018-05-30,Indore,,,,
2018-05-30,Jabalpur,,,5636460000000000.0,-0.316954076
2018-05-30,Jaipur,,,,
2018-05-30,Jalandhar,,,9353650000000000.0,
2018-05-30,Jodhpur,,,,
2018-05-30,Kanpur,,,,-0.23773846
2018-05-30,Kochi,,104.599167,,
2018-05-30,Kohima,,,2839990000000000.0,0.116666667
2018-05-30,Kolkata,,,5877140000000000.0,
2018-05-30,Kota,,,,
2018-05-30,Kozhikode,,123.982318,,
2018-05-30,Lucknow,,,,
2018-05-30,Ludhiana,,,9045430000000000.0,
2018-05-30,Mangaluru,,121.886842,,
2018-05-30,Meerut,,,7247970000000000.0,0.234144554
2018-05-30,Miami,,112.107955,,
2018-05-30,Moradabad,,,7254960000000000.0,0.066299513
2018-05-30,Mumbai,,113.621354,3522450000000000.0,
2018-05-30,Mysuru,,,,
2018-05-30,Nashik,,,,
2018-05-30,NewDelhi,,,9969190000000000.0,-0.370000005
2018-05-30,Patna,,,6519650000000000.0,-0.01
2018-05-30,Pondicherry,,121.421181,3773470000000000.0,
2018-05-30,Prayagraj,,,6790690000000000.0,-0.055008002
2018-05-30,Pune,,114.96013,,
2018-05-30,Shillong,,138.650648,3150600000000000.0,0.109999999
2018-05-30,Solapur,,,,
2018-05-30,Srinagar,,,,
2018-05-30,Thiruvananthapuram,,103.318598,,
2018-05-30,Varanasi,,,6170500000000000.0,0.430000007
2018-05-30,Vijaywada,,,6688710000000000.0,-0.02
2018-05-30,Visakhapatnam,,137.719326,5239930000000000.0,0.027137967
2018-05-31,Agartala,,,,
2018-05-31,Agra,,,6002710000000000.0,0.290317923
2018-05-31,Aizwal,,,,
2018-05-31,Amritsar,,,9268320000000000.0,-0.013199107
2018-05-31,Asansol,,,,
2018-05-31,Aurangabad,,,4990410000000000.0,
2018-05-31,Bareilly,,,7123800000000000.0,0.245057821
2018-05-31,Belgaum,,,3056460000000000.0,0.449999988
2018-05-31,Bengaluru,,,3273380000000000.0,
2018-05-31,Bhopal,,,4945610000000000.0,-0.00380119
2018-05-31,Chandigarh,,,7512390000000000.0,0.479999989
2018-05-31,Chennai,,122.352503,4009110000000000.0,
2018-05-31,Coimbatore,,,3002480000000000.0,
2018-05-31,Dehradun,,,8358710000000000.0,-0.11373464
2018-05-31,DurgBhilai,,,6888420000000000.0,
2018-05-31,Faridabad,,,6996120000000000.0,-0.023690395
2018-05-31,Gandhinagar,,,6151170000000000.0,0.126576051
2018-05-31,Gangtok,,,,
2018-05-31,Ghaziabad,,,8781850000000000.0,-0.232431173
2018-05-31,Gorakhpur,,,4886630000000000.0,0.129999995
2018-05-31,Gwalior,,,7747970000000000.0,0.244994685
2018-05-31,Hyderabad,,,5141500000000000.0,
2018-05-31,Imphal,,,3869810000000000.0,
2018-05-31,Indore,,,5851000000000000.0,-0.006587685
2018-05-31,Jabalpur,,,5333040000000000.0,0.252692372
2018-05-31,Jaipur,,,6377820000000000.0,-0.072523676
2018-05-31,Jalandhar,,,9366010000000000.0,0.245354131
2018-05-31,Jodhpur,,,4703170000000000.0,0.0531369
2018-05-31,Kanpur,,,6927230000000000.0,0.114465356
2018-05-31,Kochi,,,,
2018-05-31,Kohima,,,,
2018-05-31,Kolkata,,139.931217,,
2018-05-31,Kota,,,6736140000000000.0,0.064413533
2018-05-31,Kozhikode,,,2271650000000000.0,
2018-05-31,Lucknow,,,7457300000000000.0,-0.109999999
2018-05-31,Ludhiana,,,9120860000000000.0,0.137203783
2018-05-31,Mangaluru,,,2979460000000000.0,0.050000001
2018-05-31,Meerut,,,7695620000000000.0,-0.24879989
2018-05-31,Miami,,115.192961,,
2018-05-31,Moradabad,,,7656220000000000.0,0.298656225
2018-05-31,Mumbai,,,4588240000000000.0,-0.495019048
2018-05-31,Mysuru,,,3530560000000000.0,
2018-05-31,Nashik,,,4580540000000000.0,0.131194785
2018-05-31,NewDelhi,,,9867040000000000.0,0.090000004
2018-05-31,Patna,,,9850640000000000.0,
2018-05-31,Pondicherry,,,5115110000000000.0,
2018-05-31,Prayagraj,,,6715850000000000.0,0.200233862
2018-05-31,Pune,,,4248020000000000.0,0.036189228
2018-05-31,Shillong,,,,
2018-05-31,Solapur,,,4484190000000000.0,
2018-05-31,Srinagar,,,4322580000000000.0,0.026448805
2018-05-31,Thiruvananthapuram,,,2405390000000000.0,
2018-05-31,Varanasi,,,6276310000000000.0,
2018-05-31,Vijaywada,,124.098733,6107600000000000.0,
2018-05-31,Visakhapatnam,,130.126643,5693560000000000.0,0.15147838
2018-06-01,Agartala,9.68e-10,,3992460000000000.0,
2018-06-01,Agra,1.37e-09,,,
2018-06-01,Aizwal,3.52e-10,,3690780000000000.0,
2018-06-01,Amritsar,1.32e-09,,,
2018-06-01,Asansol,2.41e-09,,,
2018-06-01,Aurangabad,4.04e-10,,4792540000000000.0,-0.025398271
2018-06-01,Bareilly,1.24e-09,,4704750000000000.0,
2018-06-01,Belgaum,3.11e-10,,3058300000000000.0,-0.025689488
2018-06-01,Bengaluru,5.94e-10,,3729220000000000.0,
2018-06-01,Bhopal,5.98e-10,,,
2018-06-01,Chandigarh,1.04e-09,,,
2018-06-01,Chennai,9.72e-10,121.654011,,
2018-06-01,Coimbatore,6.79e-10,,5209290000000000.0,0.136680469
2018-06-01,Dehradun,7.13e-10,,,
2018-06-01,DurgBhilai,7.15e-10,,6552660000000000.0,
2018-06-01,Faridabad,1.46e-09,,,
2018-06-01,Gandhinagar,3.04e-10,107.917003,5642530000000000.0,0.123124003
2018-06-01,Gangtok,7.61e-10,,3266060000000000.0,
2018-06-01,Ghaziabad,1.39e-09,,,
2018-06-01,Gorakhpur,1.6e-09,,,
2018-06-01,Gwalior,1.01e-09,,,
2018-06-01,Hyderabad,7.57e-10,,,
2018-06-01,Imphal,4.02e-10,,4600680000000000.0,
2018-06-01,Indore,3.77e-10,,,
2018-06-01,Jabalpur,7.52e-10,,,
2018-06-01,Jaipur,7.66e-10,,,
2018-06-01,Jalandhar,1.26e-09,,,
2018-06-01,Jodhpur,3.79e-10,,4894130000000000.0,-0.049987454
2018-06-01,Kanpur,1.3e-09,,4742020000000000.0,0.107310966
2018-06-01,Kochi,6.18e-10,101.979822,2331620000000000.0,
2018-06-01,Kohima,4.88e-10,,,
2018-06-01,Kolkata,1.61e-09,,,
2018-06-01,Kota,6.44e-10,,,
2018-06-01,Kozhikode,3.54e-10,118.976459,2149880000000000.0,-0.020024536
2018-06-01,Lucknow,1.37e-09,,6229750000000000.0,0.800000012
2018-06-01,Ludhiana,1.21e-09,,,
2018-06-01,Mangaluru,1.96e-10,116.182491,2472830000000000.0,-0.029999999
2018-06-01,Meerut,1.36e-09,,,
2018-06-01,Miami,,105.821528,,
2018-06-01,Moradabad,1.22e-09,,,
2018-06-01,Mumbai,4.16e-10,127.241947,4990700000000000.0,-0.287421912
2018-06-01,Mysuru,4.83e-10,,3113050000000000.0,
2018-06-01,Nashik,3.47e-10,105.76332,4392490000000000.0,-0.013541129
2018-06-01,NewDelhi,1.55e-09,,,
2018-06-01,Patna,1.67e-09,,6477740000000000.0,-0.027890846
2018-06-01,Pondicherry,8.08e-10,116.240699,,
2018-06-01,Prayagraj,1.06e-09,,7442210000000000.0,0.090287134
2018-06-01,Pune,3.63e-10,150.641426,4800750000000000.0,0.105174489
2018-06-01,Shillong,6.8e-10,,,
2018-06-01,Solapur,4.53e-10,,3914180000000000.0,0.057445303
2018-06-01,Srinagar,2.26e-10,,,
2018-06-01,Thiruvananthapuram,4.24e-10,103.493221,3339970000000000.0,-0.079999998
2018-06-01,Varanasi,1.28e-09,,4856440000000000.0,0.230000004
2018-06-01,Vijaywada,7.49e-10,131.316483,,
2018-06-01,Visakhapatnam,5.89e-10,127.353305,4638540000000000.0,0.109573126
2018-06-02,Agartala,,129.803084,,
2018-06-02,Agra,,,5241470000000000.0,-0.090947755
2018-06-02,Aizwal,,,,
2018-06-02,Amritsar,,,8026410000000000.0,0.087281823
2018-06-02,Asansol,,,8549710000000000.0,
2018-06-02,Aurangabad,,,5308310000000000.0,0.136361316
2018-06-02,Bareilly,,,,0.316695571
2018-06-02,Belgaum,,,,0.079967722
2018-06-02,Bengaluru,,,,
2018-06-02,Bhopal,,,5493500000000000.0,
2018-06-02,Chandigarh,,,8805190000000000.0,-0.01
2018-06-02,Chennai,,,,
2018-06-02,Coimbatore,,,4384380000000000.0,
2018-06-02,Dehradun,,,5941160000000000.0,-0.167568177
2018-06-02,DurgBhilai,,,4437630000000000.0,
2018-06-02,Faridabad,,,6522390000000000.0,-0.305876642
2018-06-02,Gandhinagar,,,6689900000000000.0,0.061718222
2018-06-02,Gangtok,,,,
2018-06-02,Ghaziabad,,,7344520000000000.0,0.280871481
2018-06-02,Gorakhpur,,,4799730000000000.0,
2018-06-02,Gwalior,,,5470090000000000.0,0.087136343
2018-06-02,Hyderabad,,,,
2018-06-02,Imphal,,,,
2018-06-02,Indore,,,5671420000000000.0,0.071246378
2018-06-02,Jabalpur,,,5273960000000000.0,-0.106010735
2018-06-02,Jaipur,,,5075790000000000.0,0.075913593
2018-06-02,Jalandhar,,,9043310000000000.0,-0.011913131
2018-06-02,Jodhpur,,,4709220000000000.0,0.003052777
2018-06-02,Kanpur,,,7226240000000000.0,-0.030619379
2018-06-02,Kochi,,124.797225,,
2018-06-02,Kohima,,,,
2018-06-02,Kolkata,,129.803084,6171900000000000.0,
2018-06-02,Kota,,,5309970000000000.0,-0.084936433
2018-06-02,Kozhikode,,113.854185,3038770000000000.0,
2018-06-02,Lucknow,,,6991720000000000.0,
2018-06-02,Ludhiana,,,9263900000000000.0,0.249917775
2018-06-02,Mangaluru,,111.176632,3242190000000000.0,0.340000004
2018-06-02,Meerut,,,7231350000000000.0,0.411475241
2018-06-02,Miami,,108.440872,,
2018-06-02,Moradabad,,,6860550000000000.0,0.522424519
2018-06-02,Mumbai,,123.400241,4366490000000000.0,0.024965717
2018-06-02,Mysuru,,,4121770000000000.0,
2018-06-02,Nashik,,,,0.019076254
2018-06-02,NewDelhi,,,7660720000000000.0,-0.119999997
2018-06-02,Patna,,,6353650000000000.0,-0.046944849
2018-06-02,Pondicherry,,,,
2018-06-02,Prayagraj,,,4873100000000000.0,0.060106117
2018-06-02,Pune,,135.507435,,-0.072417729
2018-06-02,Shillong,,128.988177,,
2018-06-02,Solapur,,,,
2018-06-02,Srinagar,,,4404430000000000.0,0.065007426
2018-06-02,Thiruvananthapuram,,,,
2018-06-02,Varanasi,,,5698400000000000.0,
2018-06-02,Vijaywada,,,,
2018-06-02,Visakhapatnam,,127.044257,4294910000000000.0,
2018-06-03,Agartala,,,3918030000000000.0,
2018-06-03,Agra,,,,
2018-06-03,Aizwal,,,3056440000000000.0,
2018-06-03,Amritsar,,,7939850000000000.0,0.099348478
2018-06-03,Asansol,,,,
2018-06-03,Aurangabad,,,,
2018-06-03,Bareilly,,,,
2018-06-03,Belgaum,,,2505680000000000.0,0.01131391
2018-06-03,Bengaluru,,,4721290000000000.0,
2018-06-03,Bhopal,,,5702640000000000.0,0.042931028
2018-06-03,Chandigarh,,,,
2018-06-03,Chennai,,121.770427,6476610000000000.0,
2018-06-03,Coimbatore,,,6309890000000000.0,-0.09624321
2018-06-03,Dehradun,,,,
2018-06-03,DurgBhilai,,,,
2018-06-03,Faridabad,,,,
2018-06-03,Gandhinagar,,,4624640000000000.0,0.265051544
2018-06-03,Gangtok,,,,0.090000004
2018-06-03,Ghaziabad,,,,
2018-06-03,Gorakhpur,,,4450710000000000.0,0.239999995
2018-06-03,Gwalior,,,,
2018-06-03,Hyderabad,,,5359090000000000.0,0.529999971
2018-06-03,Imphal,,,3466740000000000.0,
2018-06-03,Indore,,,7226370000000000.0,0.071966887
2018-06-03,Jabalpur,,,,
2018-06-03,Jaipur,,,5548610000000000.0,-0.051632546
2018-06-03,Jalandhar,,,7975460000000000.0,-0.066531397
2018-06-03,Jodhpur,,,4597110000000000.0,0.039290387
2018-06-03,Kanpur,,,,
2018-06-03,Kochi,,,,
2018-06-03,Kohima,,,,
2018-06-03,Kolkata,,127.009116,6139120000000000.0,0.75999999
2018-06-03,Kota,,,4523910000000000.0,0.00760537
2018-06-03,Kozhikode,,121.886842,,
2018-06-03,Lucknow,,,,
2018-06-03,Ludhiana,,,7896540000000000.0,-0.024513273
2018-06-03,Mangaluru,,120.722689,,
2018-06-03,Meerut,,,,
2018-06-03,Miami,,,,
2018-06-03,Moradabad,,,,
2018-06-03,Mumbai,,128.289685,5176150000000000.0,
2018-06-03,Mysuru,,,3013690000000000.0,
